review,cluster,action_cluster
 머니로그 새해 첫  대 직장인 가계부 년 새해 첫 올해 딱 세가 되었다 다시어려진어릴땐 저축 재테크에 관심이 많았는데 갑자기 어느순간부터 그런 개념들도 사라지고 펑펑은 아니여도무계획적인 지출도 늘어나고시발비용도 늘어나고 월급을 초과하는 달도 있고 정신을 차려야 할거같아 올해부터는 가계부도 겸한 을 해보려고 한다공개적으로해야 유지할수있을듯아무래도 비혼으로 살계획이 있고부모님 노후도 걱정도 되고여러모로 앞날에 대비를 해야 할거같음 은 유튜브나 를 통해부수입늘리는법이나여러가지 재테크 방법이 가 잘되어있어서여러가지 많이 따라 해볼생각이다많은 응원과 채찍 부탁드려욤 ,2,3
   일단올림 일요일에 올려두고 화요일 밤에 수정하는 하하 일만 하고 집밖에 나가지 않으니까 돈을 정말 안 썼다거의 역대급일에 나간 돈은 카드 교통대금 출금 일은 카카오 이모티콘다음달도 이렇게 돈을 안 쓸 수 있을까 걱정이다다음달에는 지금 그냥 떠오르는 것만 하더라도 돈 쓸 곳이 정말 많고 하나당 비용도 적지 않아서 참 두렵다단기알바라도 해야할 판월에 끝나는 적금 외에 적금 두 개 다 년 월에 끝나서 년 안에 끝날 걸 하나 들어야한다 어쩐다지금 들자니 조금 부담이 되고 월에 들자니 너무 늦게 끝나는 것 같기도 하고 일단은 월 지출 계획 및 예산부터 세워봐야겠다 참치 목욕 실패 화수목금토일 알바 성공적으로 끝내기 성공 자수모임 성공 전시회 보기예매해둔거 실패 수수료 떼고 예매 함 완전채 실패 책읽고  실패 전관스 감상문 제출 실패화요일에 쓰는 월 막주 목표 월요일 건강검진 성공 화요일 약속 성공 자수모임 수요일 약속화요일에 생김 개강 전관스 감상문 제출 참치 목욕 청소 완전채 백이랑 밥먹기 전시회보기 월 예산 지출계획 짜기 플리마켓 도안 ,2,4
짠테크  직장인 년차 영리한 짠테크 계획 편 직장인 년차 영리한 짠테크  계획 편 지금 시작합니다 월 주 짠테크 계획 무지출 데이는 일 나머지는 지출이 있을 예정입니다점점 지출 금액이 커지는 것은 기분 탓 이겠죠 특이사항 이번 주에도 역시 교육일정이 잡혀 있고요 출장 일정 중에 또 점심 약속이 있어 예산 배정해두었습니다그리고 주말에는 서울에 친구를 만나러 갑니다먹는 것으로 왕창 소비 예정월요일까지 출장 일정이다 보니 일요일에도 서울에 있을 예정으로 예산을 조금 편성해 두었습니다 지출이 점점 느는 것 같은 착각이 들기는 하지만다음 주 월요일이면 기나긴 교육일정도 마무리가 되니 조금 더 짠테크를 할 수 있을 것이라 생각이 듭니다이상 영리하개 짠테크  계획 편이였습니다 ,2,4
가계부  인가족 불금 무지출데이  금요일 생활비 지 출 내 역없음잔액 원 월의 첫 주 불금이다 아무런 일정이 없어도 특별한 이벤트가 없어도금요일이란 단어만으로도 괜시리 웃음이 나는 직장인도 집밥과 간식으로 무지출 성공 그래서 더 기분이 좋은가보다 자매의 아침 식사 김자반 비빔밥이다 김자반은 아침식사에만 활용한다밥에 김자반을 넣고 젓가락으로 휘휘 저으며 골고루 비며주면 분 컷이다 김만큼 간단하고 완벽한 밑반찬이 또 있을까 마트에서 장을 볼때 넉넉한 양의 김자반을 구입해야 저렴하다 지퍼가 달려있는 것으로 사면 회 아침식사로 활용할 수 있다 금요일 오후 간식 메뉴는 요거트 복숭아 찹쌀떡이다다이어트 중인 자매는 요거트에서 초콜릿 부분 분의 만 먹기 복숭아를 작게 잘라 요거트 안에 넣어주면 더 잘 먹는다은 명절 선물로 받은 생크림 찹쌀떡 하나를 준비해보았다 냉동실에 개별포장 되어 있어 분 전에 상온에 꺼내두면 말랑말랑 먹기 좋다 단 생크림을 좋아하지 않는 우리 가족 딸들이 생크림은 빼내고 떡 부분만 먹었다 금요일은 자매가 할머니할아버지 댁에 잠자러 가는 날이다 평소보다 일정이 빨리 끝나 할머니댁에 가서 저녁을 먹는다며 쿨하게 굿바이 인사하고 가버렸다 엄마가 더 좋다  남편은 야근이다 남편이 저녁시간 잠시 들려 잔치국수 한그릇으로 간단히 부부의 저녁 식사를 대신했다 평범한 이 주는 편안함이 있는 금요일이었다 ,2,4
 멘탈 나갔을 때 힐링하는 방법 밤잠 설친 컨디션으로 월요병 맞이 그리고 털려버린 멘탈 빨리 잡아야 한다 정말 길고 힘든 였습니다어젯밤에 자다 깨다를 반복하다가 모기도 잡고갑자기 잠이 깨버린 나머지 쇼핑이나 할까 하다가 지갑도 하나 질렀습니다고공행진하는 원화달러 환율 때문에 면세점이랑 백화점 중 어디가 더 저렴할지 열심히 계산하느라다시 누워서 시계를 보니 새벽 시그마저도 어떤 이상한 사람이 주차장에서 클락션을 분 동안 계속 빠아아아아아앙 울려대서실제로 잠든 시각은 시 반 정도였을 겁니다기계같이 시 분에 눈이 떠지고 팅팅 부운 눈으로 씻고 아침 먹고 출근을 하는데날씨가 생각보다 너무 추운 겁니다 나름 두터운 가디건 걸치고 나왔는데경량 패딩 입을 걸 그랬습니다 회사에서는 지난주까지 파이썬으로 알고리즘을 짜다가오랜만에 프로젝트를 진행하려고 하니 정말 모르는 것 투성이 제대로 공부한 게 한 달 반이 채 되지 않아서 어찌 보면 당연하지만적어도 월급을 받은 만큼은 업무를 수행해야 하는 회사원이기에 다 공부를 덜한 제 탓인 겁니다업무량이 많거나 무리한 일을 맏게되는 경우는 없으나이렇게 제 역량이 약간 딸린다는 생각이 들 때어떻게든 해내야겠다는 그 압박감에 참 신나기도 하면서 긴장됩니다그리고 결국 다 스트레스로 돌아옵니다 다른 사람이었다면  마칠 수 있는 업무였을 텐데원래 같으면 오후 시에 되기 무섭게 칼퇴근을 하는 저였겠지만오래간만에 법카로 저녁까지 사 먹어가며 야근을 하다가 왔습니다업무는 다 끝내지 못한 채로 잠도 못 자서 피곤하고 멘탈이 털릴 대로 희미해져서계속 한숨만 쉬고 눈을 비비고 있길래 그냥 내일 좋은 컨디션으로 다 부숴버리겠다는 생각을 했습니다 나만의 멘탈 치유 방법 소개 누군가에게 도움이 되기를 나름 리빙 팁 잘 받는 사람도 받는 만큼 잘 풀어준다면 건강한 생활을 할 수 있습니다저는 스스로를 남들보다 예민하고 까칠한 성격이라고 평가하는데요에서 받는 스트레스가 적지는 않은 것 같습니다옛날에는 스트레스를 바로바로 해소하지 못해서 며칠 동안 우울한 상태로 있었던 적이 많았습니다그래도 지금까지 자라오면서 당일에 받은 스트레스는 당일에 풀고 있습니다유난히 힘들었던  제가 평소에 무엇을 좋아하는지 글로 남겨놓으면 좋을 것 같습니다뭐 엄청난 방법은 아니지만 저만의 멘탈 치유 방법을 소개합니다 이거 적고 일찍 잘겁니다흐흐 푹신하고 음질 좋은 헤드폰 끼고 좋아하는 유튜브 메들리 듣기 다른 공간으로 이동한 느낌 오케스트라 영상이나 좋아하는 드라마 영화 애니메이션 메들리를 듣다 보면그 순간만큼은 정말 편안해집니다좋은 음질로 귀를 완전히 덮어주는 오버이어 노이즈 캔슬링 헤드폰을 착용하는 순간시원한 캔맥주가 떠오를 때도 있습니다 인터넷상에서 생산적인 활동 하기유튜브 영상 업로드  등 처음에는 귀찮다고 느껴지지만 하다 보면 웃음이 나는 일 영상편집  포스팅시간과 노력이 정말 많이 소요되는 활동입니다 진짜 아무것도 하기 싫을 때는 이런 활동이 독이 될 수 있지만애매하게 손이 근질근질할 때는 혼잣말하고 웃으면서 할 수 있는 것들입니다무엇보다도 내가 그 시간 동안 이룬 것들이 흔적으로 남기 때문에 가장 뿌듯한 힐링타임이 아닐까 싶습니다 따뜻한 전기장판 위에서 조용히 유튜브 보기 어떻게 보면 가장 효과적인 방법 쓰고 있는 글을 다 적으면 잠들기 전까지 할 일입니다 인 제게 침묵의 시간은 매일 필요합니다 조용히 유튜브를 틀어두고 뒹굴뒹굴하다가 잠들면다음 날 개운하게 일어날 수 있고 그날따라 커피 맛도 좋습니다다만 자기개발 부자 되는 법 성공 스토리 등 역효과를 낼 수 있는 주제의 영상 시청은 피하도록 합시다 쇼핑하기종종 큰돈 써버리기 아 이건 정말 최후의 수단 이거 어제 새벽에 한 일입니다달에 십만원씩만 아껴도 년을 모으면 백만원을 훌쩍 넘길텐데몇 달 아끼며 살다가도 자꾸 몇십만원씩 써버리니까 돈이 생각하는 것 만큼 모이지 않네요그래도 이렇게 가끔씩 나를 위한 선물을 하다 보면 돈 버는 재미가 쏠쏠합니다갖고 싶었던 물건을 사고 나서 며칠 동안 그 물건을 바라보는 것만으로도 힐링입니다 물론 정기적인 수입이 있어야 가능한 멘탈 치유 방법입니다 아 은 원래 글을 안 적으려고 했는데퇴근하고 책상에 앉으니까 아직 포스팅 하나 더 할 정도의 기력은 남아있길래 쌓인 스트레스를 푼다는 생각으로 에 들어왔습니다인터넷에서 쉽게 볼 수 있는 뻔한 내용의 글이지만제 글을 읽으면서 자신만의 스트레스 해소 방법이 뭐였는지 상기할 수 있는 소중한 시간을 가지시길 바랍니다내일은 정말  못 끝낸 일 다 마치고당당하게 퇴근하고야 말겠다 끄아아아악 이 그림을 그리시는 작가님은 정말 천재가 분명하다 ,2,3
가계부 매일 가계부 년  더미  경제적 자유를 꿈꾸는 더미입니다 은 짜리지만 쉬는 날이었는데요이번에 결혼을 하는 지인이 있어서청첩장을 받으러 청주 동남지구를 다녀왔어요그동안 살면서 동남지구는 처음이더라고요동네 느낌은 약간 율량동 느낌하지만 딱 봐도 살기 좋아 보이는 동네였어요나도 이런 곳에서 살고 싶다 암튼 친구를 만나서 청첩장을 받고회전초밥집에서 점심을 먹으면서 근황 토크를 했어요저희의 공통점은 같은 군대 출신인데요물론 안에서는 다른 직무였지만이상하게 이 친구와는 금방 친해졌고엄청 편했답니다저보다 선임이었지만 편했음군대 때 얘기도 하고 이상하고 성격 쓰레기였던 사람들저주도 같이 하면서 밥을 먹고카페에 와서 수다 차전에 돌입했어요 출처 근황 및 번아웃이 주제였는데저 또한 최근까지 번아웃에 허덕였기 때문에해줄 수 있는 말이 참 많더라고요심리학 배워서 상담사를 해야 하나 싶었던그렇게 수다를 떨고 저는 카페에 남아서마저 글을 적었답니다간다고 친구한테 인사를 하고버스를 타고 집에 돌아왔고바로 짐을 챙겨서 러닝을 하러 갔어요저녁을 먹지 않았지만저녁을 먹어버리면 뛸 때 배가 아프거든요그래서 운동할 때 저는 아무것도 안 먹는 편이에요 운동을 하고 집에 돌아와서 씻고 나오니 너무 개운 꿀잠 각이다조금 쉬면서 간단하게 늦은 저녁을 먹을 예정이고여자친구와 통화를 조금 하고 얼른 자야겠어요내일부터는 찐 갓생 살기 도전새 나라의 어른이가 될 예정이거든요 ,2,2
짠테크  직장인 년차 짠테크 월 정산 벌써 월을 정산해야 하는 시기가 왔습니다어느덧 년도 개월 정도 밖에 남지 않았는데요 시간이 참 빠르죠월 정산 지금 시작하겠습니다저는 월급날이 일이므로 개월 기준을 로 잡았습니다 지출 내역 고정비 지출 현황 이번 달 고정비의 가장 큰 변화는 보험료입니다가지고 있던 보험 중에 일부를 해지했는데요 보장내용들을 확인해 보니 중복으로 되어있는 것도 굉장히 많았고 아직 가지 납입횟수가 많지는 않아서 조금 손해를 보더라도 해지를 했습니다해지한 보험료는 생활비로 편입했어요사실 저축금액을 늘려볼까라고 생각을 했지만 제가 생활비를 지난번 저축을 위해 줄여놨던 것이 살짝 부담이 되기 시작해서 생활비를 조금 늘렸습니다 변동비 지출 현황 이번 달에도 역시 지출 위는 식비입니다위는 교통비 위는 생필품 기타 순입니다 예산과 지출 대비하여 점검해 보면 전체 항목들이 예산 범위 내에서 잘 소비했다라는 것이 느껴지는 한 달 이였습니다이번 달에는 예산에 맞게 잘 생활했는데요전체 생활비 예산 대비 원 정도 절약하는데 성공하였습니다예산 원 지출 원 자산현황 이번 달은 지난달의 대비해서 저축의 금액이 훅 올라갔는데요그 이유 중 하나는 중도 해지한 보험을 자유 저축으로 편입했기 때문이에요그리고 그 외에도 조금 조금씩 발생했던 수입들을 전부 저축으로 넣었습니다 뭔가 지난달에 비해서 이번 달이 확실히 현금의 흐름이 잘 잡히고 있는 것 같아요아직 목표한 금액에는 한참 미치지 못하지만 조금씩 하다 보면 금방 도달하리라 믿습니다이상 영리하개 였습니다 ,2,4
스트레스엔 어쩔 수 없는 소비다생리전증후군 진짜 죽인다 도서관에 점심을 안챙겨가서 주위에서 사먹을까하다가그럴바엔 그냥 집에서 먹고 시에 빅토리아 마켓가서 떨이 바나나 이런거 주워오려했는데일이 커지고 커져나는 어느새 미역참치오트밀죽을 한 솥 끓이고 있고 그래 이렇게 된 김에 다이어트나 하자 싶었는데빅토리아 마켓가니까 바나나가 아닌 복숭아가 떨이라서 그거 한봉다리랑시금치 한봉다리 사왔다 어제 잡채하려고 당면사왔으니까담에 그거 해먹으면 되니까근데 원래 가계부 쓰기 싫어서 무소비 계획하고 있었는데 백신 맞을거라서 어차피 써야할 거 미리 쓰겠다고 결심한건데백신은 무조건 의사 처방전이 있어야했고병원은 닫았고 설령 열었다하더라도 돈을 많이 내야하더라근데  오픈이라 이것저것 준다고 했는데 달러 넘게 사면 스페셜 선물준다던데 사실 이핑계로 과자삼근데 꿀꽈배기 없어서 너무 슬프다대신 조청유과라도 사왔다분명 다이어트 하기로 마음 먹었는데마음만 먹었나 보다 아무튼 여기서 물병이랑 가나초코우유 마트쇼핑백 받음분명 는 떡도 받았다고 했는데시루떡 안좋아하는데 막상 못받으니까 좀 아쉽다 대파랑 마늘이 너무 싸서 안살 수 없었고나도 멜버른에서 파테크 시작했다 열심히 길러서 먹어야지근데 아무리 생각해도 나 식비 너무 많이 쓰는것 같다 이후엔 최대한 자제해야겠다 의 소비빅토리아마켓 ,2,3
   월 첫째  첫 번째 학교 수강신청 장바구니 기간오랜만에 시간표를 짰다년 만에 복학그 사이에 수강신청 시스템이 바뀌어서막학기인데수강신청하는데 이렇게 심장 떨리기 있어 남들이 보면미친거아니냐고 할 듯한막학기 학점짜리 시간표장바구니가 무슨신청가능정원도 볼 수 없고그냥 정말담아두기용우리 학교 왜 구래 두 번째국민내일배움카드 신청 이번 학기 복학예정인데아직 전산등록이 안돼서재학증명서를 뗄 수 없었다그래서 센터에 다시 전화드렸더니꼭 재학증명서 아니더라도학년이 기재되어있는 증명서면 된다고 하셔서재적증명서 떼서 제출했다참고로추가 서류가 있다고 연락받은 경우카드 신청 페이지의서류 첨부 기능이 활성화되기 때문에그 탭에서 첨부하면 된다추가 서류 제출하고바로 다음 날에 처리됨 카드 신청은체크신용 두가지로 가능하고신한카드 홈페이지에서 마저 진행나는 체크카드로 신청했는데체크 카드 종류는 체크카드카카오페이무지카카오페이 카드는 그닥 장점이 없는것 같아판타스틱로 신청했다 세 번째한국어능력시험 공부 시작 이번주 중 제일 기억남는 단어고삭부리먹고 싶은 건 많은데얼마 못 먹는 나바로 고삭부리 먹고 놀고 했던 건 따로업로드 예정많관부 ,2,2
일 재테크 공지 년안에 현금 억 설명서  꼬비맘입니다방문해주신 여러분  돈길만 걸으세요 제 를 설명해드릴게요 가족소개 대 초반 맞벌이 부부 개월 딸 아내는 공기업 직장인 년간 육아휴직 중남편은 공무원살 차이 연상연하 부부 우리 집 목표년 현금 억주식 손익 매달 만원 이상 자산현황년 월 기준 현금 억 천만원 보유청약 당첨된 억 천만원 아파트 보유 자산분석주식투자 억아내는 미국주식 한국주식 남편은 인도주식 예적금 천만원 연금저축펀드 공무원연금저축 주택청약 청년희망저축부동산 억 천만원 자산증식 방법현재 미국주식으로 월 만원 이상의 꾸준한 자본소득 발생 공무원 연금대출을 통한 레버리지 이용 공부방법년에 재테크 도서 권 읽기가 목표독서 후 에 꾸준히 포스팅 중각종 증권사 리포트 및 신문기사 읽기재테크 동호회 아리아리 월 회 참석 포스팅 안내신혼부부 가계부 월 회재테크 동호회  월 회주식 손익 월 회 주 회재테크 독서일지 수시재테크 정보 수시 이 에서만 얻을 수 있어요올해 아이를 출산하고 나서 재테크에 대한 관심이 더 커졌어요하지만 육아모임을 가도 재테크에 관심있는 엄마들은 없고또래 친구들을 만나도 소비  뿐저축과 투자에 관한 는 하지 않더라고요육아휴직 후 재테크 공부를 하면서 생각했습니다육아휴직을 기존의 아이돌봄에만 국한되는 게 아니라우리 가계 자산 증식을 위해 공부하는 시간 실행하는 기회로 확장해보는 건 어떨까이 경험을 다른 사람들과 나눠보는건육아휴직하며 자산을 증식하는 사람은 나 뿐이야이게 나의 셀링 포인트가 될 수 있겠어그러기위해선 제 경험이 성공적 경험이 되기 위해 노력해야 한다는 걸 깨달았습니다제가 억을 모아야 다른 사람들에게이렇게 하면 억을 모을 수 있어나 같이 평범한 사람도 할 수 있고육아하는 엄마들도 가능해 하고 말할 수 있으니까요그리고 그 과정들을 에 남기면나중에 의미있는 자료가 될 거 같더라고요 마치며그럼 같은 관심사를 가진 분들많이 놀러와 주세요 저도 선배님들께 많이 배우겠습니다 함께 성장해가요 ,2,3
대학교 공부 앞으로의   길무입니다 최근에 당근마켓을 즐겨 하느라 를 쓰지 못했는데요 다시 꾸준히 작성해 볼 계획입니다 은 앞으로의 에 대해 말해볼 건데요 앞으로의  기존에는 앱테크 소개 주식 만보기 등의 콘텐츠로 를 운영했었는데요 앞으로는 이와 더불어 고등학교 생활에서 배운 것들과 앞으로 대학생활에서 배울 것들을 하는 를 써보려고 합니다 그래서 제가 어떤 사람인지 미리 조금 소개해 보려고 하는데요 길무 저는 이제 대학생 학년이 되는데요 원래는 대라는 정보만 공개한 채로 를 운영하려고 했는데 앞으로 제가 포스팅할 내용들을 보면 아시겠지만 어차피 밝혀질 내용들이라 미리 공개하려고 합니다 저는 공대생이고 대학교는 다 한 번쯤은 들어봤을만한 그런 대학교를 다니고 있습니다 시간표 대학교 얘기가 나와서 이번에 짜둔 시간표를 해 보려고 하는데요 학년 학기 시간표 이렇게 기괴한 시간표가 나왔는데요 전공 필수교양을 듣는데요 사실상 과목들이 다 시간대가 박혀 나와서 저렇게 좀 애매애한 시간표가 완성됐습니다 그래도 개인적으로 어떤 내용을 배울지 기대가 됩니다  이렇게 앞으로의 에 대해 간단하게 설명해 봤는데요 카테고리를 보시면  탭에 고등학교와 대학교가 추가되신 것을 확인할 수 있습니다 저는 이 에 제가 남겨둘만한 사건이나 지식을 담아둘 계획입니다 그리고 앱테크 소개도 이전처럼은 아니지만 종종 할 계획입니다 그리고 달 뒤에 개강을 하기 때문에 전에 배웠던 미적분학을 복습하면서 그 내용을 에 해 보려고 합니다  ,2,2
가계부 대 직장인 인가구  가계부 월 주차 기간 수 월 현재 나의 상황년차 직장인 인가구 자취생월소비 목표액 만원  수요일무지출데이 친구가 돈까스 사준 날너무너무 맛있었다 일식 돈까스에 푹 빠짐 밥먹고 스타벅스 가서 지인에게 받은 기프티콘으로 결제완간식비 지출 방어했다  목요일간식비 커피 원 회사 선배가 퇴사를 앞두고 밥을 사주셨다감사한 마음으로 커피 사드림신한 더모아카드로 결제했으니까 원 돌려받는다 치면원에 커피 마신거라고 행복회로 돌려봄  금요일식비 한식뷔페 원간식비 원 회사 근처 한식뷔페 갔더니 원회사 서랍에 굴러다니던 원 현금으로 챙겨서카드 원 결제했다신한 더모아카드니까 포인트 돌려받겠지두근두근지마켓 옥션 웰컴백 쿠폰으로 간식 사먹었다오뜨 원 다이제 원에 사먹음관련 포스팅은 밑에 링크에 있다 원에 과자사기 짠테크 팁 지마켓 옥션 웰컴백 쿠폰  경제적자유러입니다 저 원에 과자샀어요 쩌렁저렁 지금 지마켓 옥션에서  토요일의료비 병원 원의료비 약국 원 출국을 앞두고 병원 부랴부랴 다녀와야 해서병원 약국 들려서 결제돈아깝긴 하지만 아픈건 어쩔수 없잖아  일요일생활비 마트 원생활비 마트 원 집 청소에 필요한 쓰레기봉투랑 생활용품 구매급하게 사느라 쓰봉 다른물건 따로 결제했는데지금 생각해보니까 같이 결제해서 더모아카드 포인트 받을걸이렇게 가계부 쓰면서 내 소비에 반성하게 된다그리고 이 날 출국함  월요일주거비 전세대출이자 원식비 우동 원 하하하전세대출 이자가 만원 올랐어요금리가 대체 어디까지 올라가려는건지무지하게 작은 방에 사는데도 만원 이자를 내야한다니머리 아프다 식비로 우동에 원 지출물가비싼 해외에서 이정도면 진짜 알뜰하게 먹은건데돈 아깝긴 하다 월 주차 총 지출원 먹고 주거하고 병원 다니고 하는 비용만 해도 이렇게 나가다니원 중에 만원 가량이 이자비용이니금리 진짜 미치겠다이자금액 때문에 월지출 목표액을 만원으로 높였다관리비 내면 또 만원 마이너스에다가가스비도 나갈 예정이니머리아프다 머리아파 부디 이번달 큰 지출 없이 넘어가길 ,2,4
재테크  대학생 재테크  예산을 정하다 현금흐름을 구축했으니예산을 짜보기로 했다예산이란 건 어떻게 짜는 것인가 우선 항목을 구분하자 변동지출 고정지출에서 항목을 세분화한다그리고 그 항목에 해당하는 예산을 작성하면끝 자세한 액수는 가렸다 변동지출소비성 지출 항목은 일단 내가 돈을 어디에 쓸지 생각해 봐야 한다학기는 학교를 가야 하니교통비 식비가 들 것이고그 외에 미용비 반려동물 밥 한경 구독료가 추가적으로 나간다교통비는 학교 나가는 일수에 천 원을 곱해서 계산했고식비도 우리 학교 학식 평균 가격에 학교 나가는 일수를 곱해서 계산하여 예산을 짜보았다 사실 여기에 추가하지 못한 비용이 있는데 책값 등 교육비나 문화생활비 등이다그건 일단 여유자금 항목에서 제외하기로 고정지출비소비성 지출 항목은 여기에 저축 및 투자 비용을 포함해서 넣었다재테크 유튜브분들 영상을 보니 저축 금액을 액수로 정해놓는 것보다 퍼센트로 하는 게 좋대서용돈의 를 저축 및 투자에 넣기로 했다 일단 한 달 동안 해보고 몇 가지는 더 수정할 예정이다이번 달은 온라인도 섞여있는지라 학교 나가는 날이 얼마 되지 않아서 예산보다 돈이 한참 많이 남을 것 같다 대학생 재테크  첫 적금을 들다카카오뱅크 자유적금 저축의 중 적금 본격적으로 재테크 하기로 마음 먹었으니 적금을 들어보기로 했다 어떤 적 다음 편 첫 적금을 들다 ,2,4
 절약하는 선배편  절약하는선배편 통장쪼개기 팁외벌이맞벌이 직장인 통장관리 방법 소개가 무색할 정도로 너무나 유명하신재테크하는 아내 구채희 님의 입니다 신혼부부 통장쪼개기 팁외벌이맞벌이 통장관리 방법 재테크하는 아내 구채희 재테크의 이라고 말하는 통장쪼개기 외벌이 맞벌이부부 통장쪼개기와 통장관리 방법 통장쪼개기란 지출목적에 맞게 통장을 여러개로 쪼개 관리하는 것 보통은 통장 하나로 월급이 들어오고 생활비 쓰고 저축하고 급할때 비상금처럼 꺼내쓰는데 이렇게되면 한달에 어디에 얼마를 쓰는지 한눈에 파악하기 힘들고 지출통제가 안 된다 그래서 통장마다 꼬리표를 달아주는 것 통장쪼개기 방법 급여 겸 고정지출 통장 회사에서 월급이 들어오는 통장주거래 은행에서 만들어야 송금수수료 대출이자 등 금융혜택가능 수시 입출금 통장이기 때문에 이자는 거의 없다고 보면됨 월급이 들어오면 나머지 통장으로 쪼개줄건데 월 고정지출금액은 그대로 놔두고 나머지 금액만 다른 통장에 이체함 보통 월급이 일 사이에 들어온다고하면 매달 일까지는 고정 지출이 빠져나가도록 하는 것이 좋음그래야 월급이 들어오기전 잔고가 원이 되어서 잔액이 겹칠 일이 없음 변동지출 통장 변동지출 마음만 먹으면 줄일 수 있는 비용식비 꾸밈비 여가비 교통비 교육비 등 가계소득이 확 늘지 않는 한 변동지출 통장을 얼마나 잘 관리하느냐에 따라서 저축률이 좌우되기 때문에 가장 신경써서 관리해야 할 통장 매달 목표예산을 넣어두고 체크카드와 연동해서 쓰는 것을 추천의식해서 써야 아낄 수 있음 할인과 연동때문에 신용카드를 써야하는 경우라면 매달 말일에 카드대금 미리결제하기 서비스를 이용해서 한번에 처리 비상금 통장 갑작스런 실직 다쳐서 입원 차 수리비 큰 경조사비 등 비상시를 대비하는 통장 당장 쓰는 돈이 아니라 중요성을 간과할 수 있지만 오히려 생활비가 빠듯할수록 더 필요함 언제든 원할때 꺼내쓰고 다시 채울 수 있어야해서 매일매일 수익을 주는 증권사통장이나 저축은행 파킹통장 추천향후 주식펀드 등에 투자할 생각이 있다면 통장 추천 월 생활비 배 이상의 금액을 넣어둘 것 목표한 비상금이 모였다면 추가로 모인만큼만 투자통장으로 이체해서 저축과 투자를 병행하길 추천 투자 통장생략가능 저축과 투자에 쓰이는 통장적금 청약 펀드처럼 매달 납입하는 비용을 투자 통장에 넣어두고 으로 빠져나가도록 하기 주식이나 부동산 관련 투자도 하고 있다면 관련 투자금도 생활비랑 분리해서 투자통장에 넣어두고 타이밍에 맞춰 투자할 때 활용 아직 청약펀드처럼 매달 같은 금액만 고정적으로 빠져나가는 투자를 하고 있다면 따로 투자통장 만들지 않고 급여 및 고정지출 통장에 포함시켜도 됨이 경우엔 통장쪼개기 개가 됨 외벌이맞벌이 신혼부부별 관리방법 외벌이 부부 남편 명의 통장으로 쪼개기 남편 명의 카드로 연결해서 사용연말정산 소득공제 혜택 맞벌이부부 통장을 각자 명의로 반반 나눠서 쪼개기 소득이 더 높은 사람이 예산 큰 항목 지출고정지출 예산이 크다면 소득이 더 높은 사람이 고정지출 항목 관리 단 둘다 소득공제 문턱을 넘길 수 있을 때만 이 방법을 사용하고 카드사용량이 많지 않다면 소득공제 문턱을 넘기 쉬운사람소득이 더 낮은사람에게 몰아주는 것이 낫다 가계부 쓰는 사람이 변동지출 통장을 맡는게 좋음변동지출은 타이트하게 관리하는게 필요함 ,2,4
